group,X1,X2,X3,X4,X5,X6,X7,X8
A,0.7319646396325425,-0.8870497614560028,0.6703493204556523,2.372541924754008,0.12560112775995225,1.493174301710955,0.3772817356563547,0.05387204440361548
A,-2.7207320513625515,-2.468448242914893,-0.7633093399133195,-0.18825555237969235,1.646775509249876,-0.3399610543412947,-0.38519849580112,-0.7899967446239324
D,0.5794405716538644,1.2245704909147952,-2.512678152810162,-4.697174830518027,-0.5760690185690133,2.1618476919931027,-0.0172474013797842,1.3333655811536116
C,0.8824632040426117,-1.310676836040035,1.3008467219707045,0.5497552302034322,-0.6088231867517844,-0.23405848894192738,-0.4618332809926795,0.9766568178747774
B,2.054224726278732,-1.4047302602919152,-0.3419898272917562,1.9298118132954327,-1.9961455096826435,-1.2786880208793738,-1.8332751533612646,-0.9517761449056084
C,-0.3179725895984371,2.618871398303212,1.4272683981057286,-1.6631615667576285,-1.0307614068839417,-2.4146278832219723,-1.6174197447945184,-0.6364204153103347
F,-0.9005404887838664,-1.2536632219114618,0.09398798121068502,0.08734658995850823,-1.153074030552165,-0.3636891309665634,-0.299067911683691,0.32004857802494546
B,2.4334033433677713,0.5968053292906177,1.0914032681750396,1.012245645239691,-1.3919638508779293,-2.6383614039684753,-0.8877387918763497,-0.2662087312304621
F,-0.4471463699538204,2.0765381910110112,0.3206379624084269,1.0554107978883416,2.024433574384788,1.0831623286150438,-0.12785513337747295,-1.0309735108273592
D,-0.04200285660708558,2.6575813880991985,-1.9453873679216866,-4.129661379282707,-0.6217503896784541,-0.6176223027790443,-0.4477582343354454,1.2722347368922011
B,1.4668810954935272,-1.8748253386717584,-0.3043962415742253,-2.159366144208642,1.6689881437258482,3.241084342988822,0.38215938449266773,-0.5056042796007562
D,-0.05350578309179643,-0.7631688433079681,-2.643468777313152,-2.1619989018531465,1.0565888161519568,-2.9237903275487973,-0.23055853827190098,-0.7849319883682697
F,-0.9910780628338054,0.665721201617247,0.3117094876643242,-0.11431158707797492,-0.6354204569514313,0.5991201770266276,-0.43116495072475614,0.8458807493264464
F,-1.7198505555717776,-2.075944367068149,-0.3741579874422396,0.010635935348179554,-0.49767890029414935,0.6785529561292857,-0.6764618544607324,1.3562543672995133
C,0.15970125869559615,2.1393770632786384,1.3914783236057657,1.0358186272874652,0.6179483914585715,0.8764380489617528,1.7544518393561106,1.4638966332098269
D,0.731826855307141,-2.1116188242738194,-2.898961773517801,-0.2942557435934219,0.7500216889049436,-0.4063328805411738,-0.5160370625928268,-1.011056195948415
A,-3.476928021013373,-2.956662523663959,-0.035410325648658036,1.3486082199598661,-0.7069450088202046,-0.9580834373043751,1.5918599656910395,1.264695932555245
F,0.7764464746502038,2.5615387563420087,1.1553594191117664,0.9963690694029759,-0.271406678616102,1.3994858331834235,0.8385196658700147,1.650446096012551
D,-1.6829364337402843,-2.0815699503565783,-3.205326180872935,-4.201291193773191,1.6807006504121065,0.6986789997421986,0.08000691466127408,1.5846691400243798
E,1.1328861459968704,1.668196575868183,0.5644172665067809,2.7707142451584197,-1.2500638890283646,-2.6936439743994476,-0.541933957088907,0.19107149635306245
A,-3.4768120064425996,-2.5640001847434717,-0.41388134496263956,-1.0189506716906087,0.10848541834217373,2.0556210388323364,0.9200865525559079,0.84648416517334
A,-1.437994946231397,1.859361157792291,0.062048568103826085,3.315623980093906,0.6571721174926923,-0.35590373573447837,-2.8079929335297225,-2.4356080865890997
F,-1.026192556697628,1.888548579556017,0.9078670480867483,1.5716083581969156,-0.14360965003193837,-0.3637211715303579,-1.2875351601406806,-0.10703056092856228
F,0.298771233771958,2.1967250677237975,-0.865694386448421,-0.675286984075074,-0.8018407774583769,1.4710354829945493,-0.7610018798134124,-0.8460195798379481
C,-1.276666337887179,1.0018992036396852,0.7420740960718741,1.0588015265132957,-1.0572618875201885,-0.5631704620968524,0.3095704274879998,-1.0966173086090385
D,0.3566152675455674,-0.41073772410410603,-2.268319181323336,-1.8154645447084286,-0.32011405325575154,0.5016207547875363,-0.42400168911414166,-2.3288083708022227
C,-0.9218434657162642,0.5379765132120513,0.9332424891749493,1.0708670779859362,1.8285701818331148,0.31667040632667476,0.5436352949384018,1.3647893952528674
D,0.38825861838904147,0.7378839818414601,-2.6734690098914156,-2.924092436760714,0.2817646524901012,1.8582465617261288,0.09758387926148948,-0.07794341478157815
F,-1.072581856280578,0.1632875368470073,0.030205616073995523,-3.039146434738692,0.7098472429102882,1.2815256565969113,-0.2037669275620811,-0.6432647729409968
A,-2.1293212786239315,-0.7020053046757211,0.019410743432895824,-0.3733103496694051,-2.1454755936459775,-2.004053875379943,-0.41690273898314123,-0.9162383872725495
F,-0.5697036610869505,-0.0945624003351212,-0.5490741153299474,-0.4726931598139722,1.4185837146479088,-0.9373749804466327,1.090123219200105,0.9586610582159105
B,-0.2260636050342253,-1.3133228103340577,-0.551577167558337,-0.019495708525913272,0.8306994039423423,1.4554471523858004,1.6530445039177901,-0.8485001174662872
B,2.0860167288707467,-2.2572753659564033,-0.446006289103816,0.014104355031674426,-0.1981783849379138,-1.3734347169391663,-0.5313085563310174,-1.0146911517087858
B,1.0217885363753874,-2.7818174486877445,0.536021701192757,-0.5400194826669761,-1.008100365906223,-1.5618660449149608,-0.09824434150451739,1.0029828984072193
D,-0.5608577565177792,1.2168683759934464,-1.5969465663492564,0.6986451359631918,2.051652374466546,-0.8270374687216199,-1.063364201363314,-0.5028402657726573
B,1.709222578707747,1.2365573292946381,0.16967290937662338,-1.1785376434821473,-0.9622509315273579,0.13984134699581302,0.9244100560269499,2.1622656048299467
E,-0.4746106885954071,1.0619119187952366,0.441262579939708,2.574592345733347,-2.1827397400015176,-4.351912232173446,-1.442224708237741,-1.370086150829866
B,1.9630030750032927,-2.294614562568481,-1.1164692352146834,0.6655198056124518,-0.1579572253956794,1.3274748495586217,0.8409449452335598,1.1186690766389642
A,-2.2337461674023493,-1.1018787240222263,0.9228160445751736,0.1668651121497573,0.4448097726965661,0.5072173031945799,-0.5660541688597296,0.3604206534330081
E,0.6526609321239618,0.750775636492474,-0.534676774076644,2.959281199034793,-0.161156278343965,-0.9624439319990737,-0.03384077761595601,0.9218863273613737
B,1.2604524683385494,-1.6237675023105447,0.7723931961889603,1.3406397526170857,-0.1470011856200651,-0.8885745338279845,0.08634355919860995,0.7559311381793581
D,1.4705796683906758,0.4953475822679883,-2.189227419938465,-0.74674335612986,0.7142009151705375,3.6123443317133956,0.1948726699872665,0.4234832031525253
F,0.06308335636336238,0.802156807445296,1.648348943264705,0.9934635221331738,-0.21030688601955413,0.1908286036969349,0.21872139302679744,-1.1202463522801718
E,1.35073236948024,-0.7436405912548187,0.10387232284728423,1.897723310888673,0.7696293247087349,0.41855159893824756,0.5754307266982204,0.9368102271431903
D,-0.571573565463752,-1.8302453263010283,-2.443495893918224,-3.127037177419436,4.001539315475006,2.5596295714601176,0.21453793448803743,-0.41473253268327254
F,-1.307120045863077,0.8633889202278352,0.05859160773723182,1.5121837143693206,-0.3801336667056793,-2.1101897327555172,-0.4667734094810476,-1.2562821650962386
E,-0.12876668535908442,-1.4445499956410894,-0.6391107210491143,2.1056853383275547,-0.6728727321843113,-0.8588241856871633,-0.5363451708079086,-1.929641697620076
C,-1.099418602511821,1.8235874218677397,2.400136678071801,-0.07572746787018747,-0.37210435420633736,2.5750758179375115,1.530759936590363,-0.7859457761610861
F,-1.1285745754391614,-2.2840390726429245,0.06031947601068699,1.2086811134410933,0.10813075183071291,1.3951380806613145,0.050017829040409856,1.372254849198821
B,0.09463829210102626,-1.5411649627723536,0.8025314532283778,-0.038608073404294174,0.4761070989055287,-0.00918328046484368,0.41681393246242626,-2.5810892532042162
E,1.403217650633929,0.9689885107586476,-0.8246327820970487,2.1338944867308327,0.18759151939495877,1.0893931384294333,0.468557564667177,-1.0493527991983975
B,2.52311557202904,-0.11347310153856904,0.1928855715866411,0.861746781481536,0.7908456102598289,-1.1677709968701908,-0.9719793220663807,-0.5840399766499333
D,0.960322112967646,0.49023468131892023,-2.2879043542063373,-3.0512369380083237,-1.5004243984031997,-0.33416344797840614,0.15142710539921872,0.6196135337580604
C,0.24016563639364308,0.8839642153171252,0.4961051005100199,-0.0050491565054362475,-0.6477998742485938,-0.8783809635267026,-1.1040820422342992,0.15228486564598087
D,0.30479729139214606,0.8208091810618909,-1.8133879978058856,-2.271906204022324,-0.24107104378366223,-1.3692764944702027,-0.8918218361526917,-1.1668310715575376
D,-0.17045226190185947,-0.10969531640572215,-1.959407653604859,-1.4971535199723427,-0.9711079970961983,-1.3646573391261545,0.9029349012078542,-0.9817500817549794
F,-0.3966849019151418,1.7744676408824949,0.5429303579866261,1.9627993669461417,-1.9780765998357623,0.8371245392850625,-0.42325516368424143,1.2458636129221112
D,-0.5477045054778383,0.3739335519268049,-1.7153244518201878,-1.6344583717167005,-0.7886821332192485,-1.863996654045177,-1.3158002794140216,-0.7672880777521478
E,0.7953084375644761,-0.8413699810663973,0.9640869879954158,3.769163275526636,0.6810067685223007,0.3589518690582308,-0.040462275143406376,-0.08107223312857602
F,0.16897482276989573,2.6003115682043836,1.134831406550626,-0.10830062366743068,0.3169561182150007,-0.42568478795028386,-0.1956840764688175,0.7159105303882131
F,-1.1591937262358742,3.3280078149111096,-0.12181116487460197,-0.15961686929572338,0.7870293569635463,3.0732077032032485,-1.08561670087775,1.14154156343344
F,-1.0458195528675867,1.725360945422691,0.8168502373876483,-1.5912196162795365,-1.1610470063261333,-1.0714813883713226,-0.5485604342106739,0.2723227858298678
C,-0.9343483451085636,2.5765374195634503,2.173711182185889,0.7459071158414218,0.03961431489000755,-0.8137466676912708,0.7416655902497207,2.0874361064139935
B,1.3453347994486302,-1.3458847088501886,1.5067678623643017,0.476733445690356,-2.4851389055414703,-1.3879842957301212,-0.5782706973202131,-0.24012702944388659
A,-1.1980583431040925,-0.9074342892195247,-0.23354227421422202,1.4323501396212415,-1.4481087846992053,-0.22178812058490482,-0.8146172320156474,1.5117971151281664
C,-0.48371479211282703,1.612731956917342,0.7593185976076677,1.32745202319318,2.6029214786654373,1.3154836005346449,-0.009037093185742417,0.9216582100841324
C,1.6134659997975649,3.866062712810905,2.4620881168205146,0.8460190144588389,0.8634547929661383,0.111043660278909,0.5452907501418682,-0.9528306353171392
B,0.6866814594041066,-3.0827879343763342,0.4881207263063635,-1.0706652382255701,0.2859271121794057,2.682317073285805,0.33414330412182836,0.08329880434755964
C,-1.3211330661512066,2.5798816729145484,1.842789580588307,-0.6787364124023012,0.40149672535287767,-0.611257788505941,-0.4885324433817546,-0.6833825955676505
A,-1.7747215424324063,-2.7781580430045634,-1.275798731682861,-0.20718951511788636,1.2300960323201409,0.47909678499437336,1.4338229524090864,1.7452970504606324
A,-2.65828072682583,-1.355178998177696,-0.5243336449258335,-0.6691579313518943,-1.828950592826728,-1.2417339027580356,-0.059033973364155445,-0.35887625732171746
E,0.515057389760583,0.3982021943504461,-0.07849463741760904,1.2159756812030047,-1.6466352046481387,-0.3270192492835461,-1.1291496713829947,-2.332013506606399
D,0.4705423549768528,1.5822632567742718,-1.7730600620643595,-0.18269229619280525,-0.10179273858306803,-1.0607960298987607,-0.888572064254983,-0.533601721580831
D,1.3439696244025308,-0.13147906150654654,-2.29912966851406,-1.3658176219971465,-0.931886326903449,-0.6962674854389949,-1.09780133233535,-1.2356573915525124
D,1.0838415534617698,-0.07873421609402709,-0.40336427353378124,-2.3884500379003715,-0.0977379856433192,-0.3494860032772178,0.2894524708881617,1.9262693632115921
F,1.2218499308738684,1.4291612251976888,1.350061091465732,3.1247618445889986,-0.7662058431246437,-0.9908129010210818,-0.4588108749597384,0.423519860876185
F,-1.8554967345397921,-0.7883940458584449,-1.3880778297178828,1.2971095470294567,0.415948172614199,0.6529530711815451,0.7178769538112949,2.9162624569509297
A,-1.7615385726326185,-2.9261644527441018,-1.3624514364433236,-0.35363922820918037,-0.09635946529878103,-1.8428939109925309,-1.1273133617276665,-1.071809463426009
F,0.011280439929418407,1.7433250476672408,0.6648750363242629,0.6226978926991729,0.03638533660806509,-0.7912238505114908,-0.9591600982528071,-0.8737464841998213
F,-0.6144505815861684,-0.3249509004357849,0.980906076825079,-0.2633180547625706,-0.6124189552906965,0.7698953502370872,1.80924124048039,1.3548008897077444
F,-1.574016324251291,-2.1560600414899116,-1.2147849875708205,0.31753751988123025,1.303049606167038,0.2879212636128645,-0.4972707319298736,0.8930132407228237
F,0.09662273444566216,0.573173025868322,-0.2547789388153819,1.6736399477428812,1.178050375836725,-2.085501646856834,0.011122542529977242,-0.24737330158806548
C,0.3196309428301448,1.723600016600126,1.025811412607772,2.6657182694542074,-0.8430623394707608,-3.253835052230288,-1.1961596584618472,-1.4264062030553082
A,-0.6871029807398703,-2.1324464827046437,-0.3021234609025052,2.0744644240705954,1.3329284354445083,-0.026140650250616515,0.3542817597650175,-0.4262809736146601
B,2.2684795016524224,-2.5579277138411336,-0.26933340702038233,-0.977056815944525,-0.711643916290253,-1.94688781865277,-0.43025945286609574,1.2876533654656255
D,-0.07531071964449769,0.0822621680515396,-1.4101853243462823,-1.18631635225863,-0.522762962813613,-1.085608446593178,-0.08397505719042522,-0.08489133022278948
F,0.5780427040117853,2.069685494295304,-1.1250102401617235,-0.9134719035345809,-0.855330047601477,-0.5795522252724183,0.033104534537254454,1.3055313126901094
F,-0.1767275370712429,0.8687807435549413,-0.14145767445322688,-0.2730575249978946,0.45149012020440504,0.92795365414579,-0.49263873005154757,-0.7272729741459872
D,0.6097179792819838,-1.5816466801346356,-3.0698933688748453,-2.628765485145867,0.46732463514362416,0.14911356653193455,-0.8630415472357768,-1.4436239778866888
B,3.2043117810473,0.28854526530667823,0.6760152721653816,2.1826320404351125,-0.954320451829152,0.14195186847359353,1.0972109902379141,0.42417673889179947
F,-0.5608883413510719,-1.0846765780635192,-0.5984703179962925,0.47167326415999455,0.4611485407035222,1.9853244121503564,0.19125495754321326,0.09298534828647971
D,0.6126877108421938,1.5701909565438388,-2.430431914989726,-1.3997271774098938,0.7481180338790235,1.5456692453508565,0.9270339859644199,0.2606724747270277
F,-0.902192590431414,-0.26170557101351954,0.35934147330978017,2.2564415806628713,0.9249094124411535,0.9075758924218797,0.35881344115718483,-0.533404417464851
B,1.8554833575949632,-1.768218492301091,1.3071327793315084,2.1193366857485505,-0.9927315173469466,-0.6583959525000292,-0.15381057134950893,-1.176277766401143
D,-2.763709699866595,-2.975455491783296,-3.041766370348781,-2.0168132732651163,-0.7587000423780463,-0.5848358901443286,-0.3860705504870555,-0.5722939768390201
C,-0.578260335736531,0.04521156752649347,1.68986385272229,2.777498533884002,-1.2400709448795735,-2.1815184572398096,-0.8294446775765987,-2.1613783943364875
D,2.5994294908112803,3.6348125053493585,-1.7227352329755892,-1.152994693005977,1.763430060890361,0.0014384132651505954,-0.847621851391106,-0.43435106448387295
D,0.014223220101046041,-0.8974460076006692,-3.1681303239112077,-1.3803111580066956,-0.2436746637187284,0.20384728382069056,0.6513704656222005,1.986591910742317
B,2.5566349096587677,0.24432558713000496,0.6230255720657065,0.13071452297738934,-2.043099183923114,-3.2845472909354934,-2.9013738462428416,-3.118603728452423
C,-0.21297964418289816,0.08880128038338175,1.3969859051878457,2.728495040731522,-1.752200215117595,-0.745690022461412,0.0727376722177992,-0.2736364545066332
F,-2.1117041488323043,-0.9030691283984611,-1.7338017769315903,-0.7599226095526056,-1.5755328661918893,-0.5007496154052864,-1.3394377009378742,-1.033963888780474
D,-1.447911990311426,-3.0616595867014924,-1.4306276808874587,-1.6777908591518513,0.6432553785434026,-0.13326094154057122,0.5820488270707576,1.6612397411245734
D,-1.1364901835993577,-1.7312379228665837,-3.456392933937114,-2.423503211773251,-1.6228569008885998,-1.2842237779553214,1.2631800204064458,0.7052448542253482
B,1.4333237783996722,-1.0050863482953616,-0.6116419111916791,-1.6312813215448059,-1.2014239533137285,-0.1239074874645345,-0.07542307149477046,1.7533197502194073
F,-1.554448574302303,0.13343523369994048,-0.6713648377253323,-0.05120006810661455,-0.790648119313783,-1.4610090397753834,-1.8281569753183375,-1.7218060310692853
A,-2.003503290382345,-3.03922536348374,-0.5862727786310692,-0.6476215546658952,1.1312569773825043,1.1619841846997114,-0.8519855918969296,-0.816712673935937
C,-0.11796905689948618,2.211060756142165,1.4048939443192139,2.3267676506511217,-2.3705556541245967,-1.3193804590658593,1.462247856350548,1.5951968482935475
C,0.0712067438707448,2.8632387309444263,2.2846024492722425,2.3827234072766386,-1.4261320990405526,-1.8326951968016874,-0.9524999239050902,-1.6322450655691811
B,-0.35511875478947275,-3.110406203469041,0.8512480994933765,2.601752077975159,2.369040788137517,0.6585202621473465,-1.2245615803876437,-1.0723814763959725
D,-0.4984789786912278,-2.007861813769448,-2.95629677604299,-1.733773935475414,-0.6885604939892837,-0.288327215459229,-0.9476455511282251,-3.637515737705404
B,3.2493028067124534,0.5523402092426961,0.9866211540691495,-0.90596862779687,0.9627837846676409,1.0017281784454144,1.0748735828119167,0.325177496262709
A,-3.009367029374641,-2.5483893382844407,-1.2047195637532855,1.1170443933748793,0.28143410661826684,2.537478381838059,2.2876990159530184,1.8564200658033185
B,1.1169246568384747,-2.203137203269081,0.37640314199827385,0.21857075434557263,-0.04801222849276343,-1.482071317121966,-0.697094787105601,-0.27328512476232614
A,-2.5453150287116975,-1.5946736694083143,1.0051418876811513,-0.11144296077564117,1.8108025135145924,0.9138792338939985,-0.10954204751385853,-1.5094938782144773
